date,open,high,low,close,volume,dividends,stock splits
2018-12-20 00:00:00-05:00,38.53911999388356,38.94998131834598,37.31375112473342,37.68136215209961,259092000,0.0,0.0
2018-12-21 00:00:00-05:00,37.68858219835184,38.00093252146569,35.95143896737632,36.21573257446289,382978400,0.0,0.0
2018-12-24 00:00:00-05:00,35.59582420047568,36.41274038783431,35.221005428038374,35.27867126464844,148676800,0.0,0.0
2018-12-26 00:00:00-05:00,35.63187041403684,37.777469438135874,35.25224519933989,37.76305389404297,234330000,0.0,0.0
2018-12-27 00:00:00-05:00,37.44349210575656,37.66694401524501,36.05714365118338,37.517974853515625,212468400,0.0,0.0
2018-12-28 00:00:00-05:00,37.84235108127613,38.08742638148482,37.13355857204391,37.537208557128906,169165600,0.0,0.0
2018-12-31 00:00:00-05:00,38.08981993081785,38.28924351329788,37.59726806239963,37.90000915527344,140014000,0.0,0.0
2019-01-02 00:00:00-05:00,37.215242055469616,38.16670831525773,37.056663734469645,37.94325637817383,148158800,0.0,0.0
2019-01-03 00:00:00-05:00,34.593905587183684,35.01197467690366,34.11817432385505,34.16382598876953,365248800,0.0,0.0
2019-01-04 00:00:00-05:00,34.726048040149166,35.69192960567977,34.55065284940863,35.622249603271484,234428400,0.0,0.0
2019-01-07 00:00:00-05:00,35.7279806231426,35.759216749769124,35.055227046605786,35.542972564697266,219111200,0.0,0.0
2019-01-08 00:00:00-05:00,35.934599573413536,36.47760938409451,35.68472164544968,36.22052001953125,164101200,0.0,0.0
2019-01-09 00:00:00-05:00,36.350265429614076,37.12873766767661,35.95142200474425,36.835609436035156,180396400,0.0,0.0
2019-01-10 00:00:00-05:00,36.640999827172884,36.99419533191864,36.24695905764717,36.95335006713867,143122800,0.0,0.0
2019-01-11 00:00:00-05:00,36.73230324852945,36.92932180064056,36.40313242843052,36.59054183959961,108092800,0.0,0.0
2019-01-14 00:00:00-05:00,36.24456281317476,36.34547530505302,35.85292335695665,36.04033279418945,129756800,0.0,0.0
2019-01-15 00:00:00-05:00,36.105196853055695,36.85483440335735,36.05233741899993,36.777950286865234,114843600,0.0,0.0
2019-01-16 00:00:00-05:00,36.78035656041953,37.45311008395014,36.761134612180165,37.227256774902344,122278800,0.0,0.0
2019-01-17 00:00:00-05:00,37.04945982460896,37.88079174597941,36.82360649531477,37.448307037353516,119284800,0.0,0.0
2019-01-18 00:00:00-05:00,37.84233993402584,37.933643260705075,37.47713029352019,37.678958892822266,135004000,0.0,0.0
2019-01-22 00:00:00-05:00,37.58045004319057,37.657334165353724,36.66982908896188,36.833213806152344,121576000,0.0,0.0
2019-01-23 00:00:00-05:00,37.03743471813029,37.27530215423462,36.44877688080937,36.982173919677734,92522400,0.0,0.0
2019-01-24 00:00:00-05:00,37.02782868951801,37.116726981393406,36.458392748653324,36.689048767089844,101766000,0.0,0.0
2019-01-25 00:00:00-05:00,37.35700294262233,37.993717648898794,37.07829383928416,37.904815673828125,134142000,0.0,0.0
2019-01-28 00:00:00-05:00,37.43148427707555,37.561231515215574,36.919714095690836,37.55402374267578,104768400,0.0,0.0
2019-01-29 00:00:00-05:00,37.54200347377181,37.99371003275584,37.027828340843485,37.16477966308594,166348800,0.0,0.0
2019-01-30 00:00:00-05:00,39.22388436321772,39.920662465819504,38.49827150956118,39.70442199707031,244439200,0.0,0.0
2019-01-31 00:00:00-05:00,39.911059653816366,40.60543649817214,39.53864219529491,39.99034881591797,162958400,0.0,0.0
2019-02-01 00:00:00-05:00,40.1153014333948,40.600642023458775,39.86782106709811,40.00958251953125,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,40.22340660752783,41.24454915780832,40.19217048574334,41.14603805541992,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,41.532875997498145,42.06627316912951,41.41034019663599,41.85002899169922,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,41.96295217246583,42.184002735392994,41.53047118588109,41.864444732666016,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,41.4223465445884,41.792362611222856,40.92739332084112,41.071556091308594,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,40.77717503491095,41.18014447351374,40.63963264970882,41.11981964111328,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,41.274242449602404,41.31285121794443,40.839903010591726,40.88333511352539,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,41.0450090387725,41.26217691819962,40.94848711752225,41.235633850097656,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,41.35628958807072,41.61930495863069,41.00157929928658,41.06431579589844,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,40.95090903400045,41.32492003277845,40.871279816924535,41.213924407958984,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,41.32250174484013,41.431085684570995,40.96055282444737,41.122222900390625,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,40.950910868683245,41.36835767817575,40.8978247215876,41.24529266357422,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,41.30802876602537,41.82199746581033,41.25976964123254,41.510719299316406,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,41.45522374074689,41.592762437971004,41.09327476224549,41.27666091918945,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,41.40213909514909,41.744783698705035,41.35387996598856,41.737545013427734,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,42.024683535787865,42.43730324316902,41.97400906687949,42.04157257080078,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,41.91610757108433,42.2997726160488,41.78580387306229,42.065711975097656,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,41.795452741228225,42.22737686164736,41.67962642798589,42.196006774902344,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,42.0632987833037,42.20566449692824,41.7254775297278,41.780975341796875,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,42.05363764508924,42.26356683758099,41.7182317977826,42.22013473510742,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,42.39387490116257,42.890950873512494,41.9788398077192,42.4324836730957,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,42.45420399303755,42.468681363483604,42.116382727575804,42.35527038574219,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,42.14774661292519,42.34561379838474,41.97159916187252,42.11155319213867,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,41.95470527474485,42.092247633769624,41.508303809102856,41.62412643432617,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,41.09809633810859,41.76166937750293,40.90022915539679,41.723060607910156,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,42.34562147076665,43.22153554991741,42.311839711266835,43.16844940185547,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,43.43387059744176,44.0781392361383,43.281850872131564,43.6534538269043,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,43.97680423354755,44.230169274160886,43.655875673028746,43.84650421142578,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,44.37495141914944,44.4232142373377,44.05161115613015,44.33393096923828,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,44.60417420281176,45.20259539729869,44.336331849798135,44.910621643066406,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,44.833402575475894,45.4583667658872,44.830987226473844,45.36908721923828,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.44871843544614,45.60314981912766,44.86235930173053,45.009552001953125,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.93716068635001,45.723798639622,44.5752117921013,45.402870178222656,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.85170273205184,47.37430101534503,45.801028249368606,47.07508850097656,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,47.13540742930449,47.70246229378273,46.035083139192594,46.10023498535156,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,46.2112239633545,46.324634919941346,45.02644729231131,45.54282760620117,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,46.247426276809676,46.54181172726368,44.53902673352974,45.072296142578125,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.54523989662852,45.78895084819472,45.01438220773029,45.47767639160156,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.59350363891221,45.74069636448511,45.25085906241724,45.53800582885742,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.80584598279947,45.866170807038216,45.49456782784388,45.834800720214844,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,46.24260591083825,46.25225626449933,45.45597137874039,46.146087646484375,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,46.10987810341381,46.92305917317925,46.10022775235473,46.81688690185547,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.6310911789361,47.41531392838781,46.60695977540965,47.137821197509766,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,47.00269229732999,47.38394565968929,46.60454989740185,47.21986389160156,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,47.403241998338146,47.56008873678162,47.27776534397032,47.53595733642578,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,47.39601314817408,48.31536299067994,47.37670876027115,48.28399658203125,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,48.33708076854295,48.9475677437219,48.07406171572273,48.13921356201172,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,47.94134076731876,48.43842039337027,47.820691123331834,48.409461975097656,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,48.464967322269125,48.50116074557382,47.88343510827217,48.00649642944336,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,48.0668232778339,48.293645225243594,47.345340675424545,47.9871940612793,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.91721546040845,48.22366660250746,47.77967309200905,48.074058532714844,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,48.12955859633147,48.590437447638195,47.912387023495285,48.07888412475586,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,48.148865531884546,49.075457735104074,47.9244589277026,49.015132904052734,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,49.01270613708509,49.261244088565974,48.86792878544839,49.19126892089844,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.94274671334012,49.451888479869545,48.82450870849087,49.35295486450195,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,49.32882129539556,50.12993685506555,49.20093294237792,50.06478500366211,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,50.035827029114905,50.30608108868328,49.961024829194045,49.98756790161133,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.90793494157688,50.13234152451037,49.495311516204325,49.53392028808594,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.44222457389635,49.466355976414974,48.77141282155148,49.297447204589844,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,49.3215751305454,49.700416796441814,49.19127512943347,49.372249603271484,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.99823687588285,49.08027775690912,48.045105346010075,48.421531677246094,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.64390080188851,51.9541542992657,50.48705403986195,50.79833221435547,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.63424766673227,51.312298156666714,50.221627897596356,50.467750549316406,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.887613358296605,51.11684697550758,50.72835492371134,51.095130920410156,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,49.29503515148636,50.392947764668655,49.10441031380862,50.30607986450195,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.67869894595749,50.050298232076294,48.46013679647997,48.949974060058594,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.7183259503165,49.54839611018109,48.68213252901689,48.959625244140625,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,48.35638763577091,48.6652505051828,47.453930434994476,48.4336051940918,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.82075901478003,48.16714775686577,46.694397756516395,47.76262283325195,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.46872670833972,45.897468617992345,44.29149570492665,44.986690521240234,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,45.15382683403684,45.950757171511974,44.91159827362179,45.6988410949707,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,45.11991179293382,46.44732317523319,45.05935465711214,46.246273040771484,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,46.0016224954327,46.62172696075189,45.74243618588138,46.04280090332031,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,45.27978548746453,46.241433220314946,45.23860707348761,45.78120040893555,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.453781009319776,44.65483113342647,43.668959238891546,44.3496208190918,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.86556781223051,45.53896281778308,44.739607943992816,45.19984436035156,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.72991930288478,44.984259987610685,44.218816978838696,44.27452850341797,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.55269541957394,43.73194218678293,43.070659259084536,43.51878356933594,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.64958268142983,44.11950664592723,43.266861140201165,43.35164260864258,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.339535920593704,43.744057194744336,43.094886391996646,43.17239761352539,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.73395830543488,43.443689845,42.63222276283001,42.96649932861328,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,43.10457627375828,43.41462856911498,42.794523978401585,43.18935775756836,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.68794187915996,43.11426654807677,42.387580803639295,42.406959533691406,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.53532914926848,43.09729738786051,41.24425070752589,41.97820281982422,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.496575953054645,43.55995910341891,42.27372613819379,43.51393508911133,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.63787917558801,44.80986308115237,43.87728163762941,44.216400146484375,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.34719737467337,44.92612338296506,44.12192293168718,44.86556625366211,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.178049201550515,46.488506650619755,44.99880242549619,46.05976104736328,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.461855639540815,47.32418865007106,46.41583162558877,46.648372650146484,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.20065739428519,47.47679780510294,46.89545073899646,47.18854522705078,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,46.98022060573979,47.469523249916044,46.84457322623284,47.03835678100586,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.16189388018927,47.66815061897999,46.89544471582711,47.02866744995117,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.398885003638746,46.89302967804993,46.096099280169575,46.687137603759766,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.725883031982846,47.22487691998197,46.54905723593258,46.96569061279297,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.488912003269654,48.51595877705521,47.28544089104209,48.07025909423828,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.36818919524071,48.41663785622776,47.794108784460406,47.92975616455078,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.535324576046285,48.59346074810109,47.9685107589383,48.31489944458008,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.155037866793826,48.651607147825175,47.99758708708833,48.15019226074219,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,48.092054393704565,48.484467155638875,48.002431013514645,48.10174560546875,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,48.06540492793527,48.266455049253146,47.30480749958419,47.37263488769531,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,47.90554648926319,48.68552279932771,47.80381093092191,48.39727020263672,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.515955138297976,48.82601108582328,48.34155398097942,48.38273239135742,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,48.12596017140723,48.32458933025773,47.731130200512425,47.94186782836914,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,49.2135799218686,49.533323420088614,48.60316286824891,48.821170806884766,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.787258643531004,49.20389209219728,48.77514647544244,49.106998443603516,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,49.24021187171879,49.521197834121566,49.09729793598616,49.51393127441406,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,49.25717829832519,49.6762326649297,49.148172491328175,49.4703369140625,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.64191664525519,48.78483060889043,48.06056957846958,48.450557708740234,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,48.25192258923126,48.81146990392093,48.15745361007734,48.746070861816406,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,48.89383077611711,49.34921790397639,48.8235824318502,49.22810363769531,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,49.247489622575976,49.50909691983592,48.85992613102078,48.86961364746094,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,49.039160443199044,49.41461536781449,48.97860331652281,49.24505615234375,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,49.43642322445817,49.867589742030404,49.41462354231575,49.70772171020508,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,49.557539581740734,49.92572802323467,49.29351134171988,49.53573989868164,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,49.426738513395236,49.67865459004599,49.23780053187854,49.257179260253906,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,49.41463017061561,49.87002108239566,49.34196085761233,49.81673049926758,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,49.848208730457706,50.020192617077825,49.01736662722408,49.07307815551758,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,49.32984147594361,50.19702010644866,49.32015396048001,50.19459915161133,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,50.49496128665134,50.60396338656871,50.211550652306485,50.587005615234375,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,50.30360122923674,50.66209843901922,50.182486957380505,50.54582977294922,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,50.59912252450282,50.68390399689431,50.0759079605132,50.146156311035156,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,50.257582476546936,50.80259675696328,50.17522565012931,50.32056427001953,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,50.49496233861837,51.02301877398601,50.490116732977036,50.79047775268555,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,50.56762601319589,50.906748168981345,50.21639538794032,50.572471618652344,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,52.42309607153327,53.62212651126614,51.18288722676388,51.60436248779297,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,51.812680306719315,52.813085303280054,50.078326867136774,50.48768997192383,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,49.78523169201079,50.0032359002723,48.84054186139196,49.41946792602539,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,47.95883108034721,48.1186991114177,46.64837376140885,46.83246612548828,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,47.55187876357314,47.978203311678364,47.00201900452222,47.719017028808594,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,47.33387822722055,48.33912515449437,46.94873574920506,48.213165283203125,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,48.49416064916113,49.30078225864555,48.297956092065014,49.27655792236328,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,48.94586658130163,49.300861841543735,48.45713499499312,48.87049102783203,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,48.537378477581406,49.128232188175495,48.42309820660554,48.74648666381836,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,48.87777767878214,51.58159141659477,48.74647523602844,50.81081008911133,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,49.39812714199716,50.195655168206386,49.25953050010864,49.29843521118164,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,49.47107281622348,49.879561154234686,48.54953648223711,49.0528564453125,108909600,0.0,0.0
